"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID"
"ENSG00000003436",1157.17715029471,0.898283532180587,0.337240878906309,2.66362587801862,0.00773034835008644,0.0284281904747059,"TFPI","7035"
"ENSG00000003509",289.33118975328,-0.052031274170087,0.164041496149079,-0.317183611412576,0.751104284590208,0.857675384924751,"NDUFAF7","55471"
"ENSG00000003756",2582.18204581009,0.627385478908473,0.198968671428819,3.15318725507457,0.00161498174355377,0.00745347565054887,"RBM5","10181"
"ENSG00000003987",1.21283587968914,-0.471474033491537,1.7561773063318,-0.268466077879303,0.788340582676511,0.879886266687959,"MTMR7","9108"
"ENSG00000003989",48.9123316981003,0.901341611519825,0.370899826904361,2.43014837467757,0.0150926428277839,0.0495853968027083,"SLC7A2","6542"
"ENSG00000004059",2145.69915844331,-0.301200083226752,0.307801141800988,-0.978554145265308,0.327800325621511,0.519495074283867,"ARF5","381"
"ENSG00000004139",325.804760066827,1.38158719141494,0.360666961796686,3.83064527045247,0.000127807649587856,0.000812977637663771,"SARM1","23098"
"ENSG00000004142",1996.01862131847,-0.743988207727235,0.26010195518577,-2.86037145393953,0.00423145059353323,0.0170573255477691,"POLDIP2","26073"
"ENSG00000004399",34930.7551420825,-0.269496522516605,0.436569815875403,-0.617304524308936,0.537033883204591,0.705568822427605,"PLXND1","23129"
"ENSG00000004455",2390.48445107294,0.222678559161957,0.217246142251346,1.02500581531305,0.305360443745584,0.495873593901416,"AK2","204"
"ENSG00000004468",8512.45553372002,9.30541722759309,0.483206575262541,19.2576378385107,1.21810021038565e-82,1.0456520234582e-79,"CD38","952"
"ENSG00000004478",2430.38253623035,0.922739680084512,0.456137376625136,2.02294248919408,0.0430790772271745,0.117026299755014,"FKBP4","2288"
"ENSG00000004487",1986.18946703792,0.811132332841545,0.428594910704874,1.8925384146712,0.0584192804049095,0.148665846501363,"KDM1A","23028"
"ENSG00000004534",1714.04610058636,0.456309386306323,0.298314973480525,1.52962280432133,0.126110121450777,0.26862662878331,"RBM6","10180"
"ENSG00000004660",494.567912029678,-2.90209795728522,0.20889225886523,-13.8927980052988,7.00446866223139e-44,1.43488132470506e-41,"CAMKK1","84254"
"ENSG00000004700",1617.07389903687,-0.187619083856318,0.237549266534823,-0.789811253021967,0.429638006207128,0.615785310309855,"RECQL","5965"
"ENSG00000004766",811.541418535654,-0.276044759114325,0.232392275984098,-1.18783964718868,0.234896590995621,0.415634162335891,"VPS50","55610"
"ENSG00000004776",4.4790811360719,0.807206062989614,0.975284496796775,0.827662149496687,0.407861860570423,0.596279807738313,"HSPB6","126393"
"ENSG00000004777",30.7627863039697,-0.438288858497367,0.398275444402492,-1.10046668620232,0.271128836872949,0.45893329035762,"ARHGAP33","115703"
"ENSG00000004779",515.238243993242,-1.21910744683587,0.244526578563103,-4.98558256529676,6.17753912419432e-07,6.53152479717602e-06,"NDUFAB1","4706"
"ENSG00000004799",192.254593431884,-1.26662497789904,0.954236414357483,-1.32737019761701,0.184386253151007,0.352671722605115,"PDK4","5166"
"ENSG00000004809",89.582766185038,-2.28928204767899,0.533914289706857,-4.28773324073404,1.80505681149384e-05,0.000140925765009959,"SLC22A16","85413"
"ENSG00000004838",6.29638080793687,-1.88731346836542,0.975639160627329,-1.93443800180375,0.0530592978918578,0.137487417435176,"ZMYND10","51364"
"ENSG00000004846",99.5014996877848,0.337947060785145,0.614997594495176,0.549509565257,0.582655802097932,0.741879936743849,"ABCB5","340273"
"ENSG00000004848",0.375370418113602,-0.397508387457601,3.50466437547178,-0.113422669012091,0.90969546840455,NA,"ARX","170302"
"ENSG00000004864",1198.39835994941,-1.30112572201675,0.256430569458413,-5.07398835000348,3.89562916956214e-07,4.28471671993268e-06,"SLC25A13","10165"
"ENSG00000004866",372.021013642303,-0.711286128413997,0.245762102327604,-2.89420590757253,0.00380118803842095,0.0155524323124409,"ST7","7982"
"ENSG00000004866",372.021013642303,-0.711286128413997,0.245762102327604,-2.89420590757253,0.00380118803842095,0.0155524323124409,"ST7-OT3","93655"
"ENSG00000004897",1572.82210622788,0.183760354712417,0.154924329470699,1.18612974050129,0.235571067232758,0.416306506638289,"CDC27","996"
"ENSG00000004939",59.2078398199471,0.59957440485017,0.502531070893636,1.1931091221563,0.232826639384469,0.413350977760865,"SLC4A1","6521"
"ENSG00000004948",3.37248762747283,2.40028133404686,1.72941033729312,1.38791892374356,0.165161734737126,0.325680441052961,"CALCR","799"
"ENSG00000004961",635.008012487846,-0.439704006642095,0.358417845209541,-1.22679161352871,0.219900923715475,0.397234337956454,"HCCS","3052"
"ENSG00000004975",772.331960772775,-0.274219700903134,0.228567644852368,-1.19973105152417,0.23024380938634,0.409920256946389,"DVL2","1856"
"ENSG00000005001",0,NA,NA,NA,NA,NA,"PRSS22","64063"
"ENSG00000005007",4684.76519892037,0.52590849671881,0.170925519830525,3.07682841766551,0.00209215691502365,0.00930782643315188,"UPF1","5976"
"ENSG00000005020",3797.69903746267,-1.04355715330257,0.312968334968369,-3.33438574035946,0.000854880143726415,0.00428676616160113,"SKAP2","8935"
"ENSG00000005022",6764.04668551291,-1.65702364887064,0.42930653902989,-3.85976801707946,0.000113494717082232,0.000733848373329053,"SLC25A5","292"
"ENSG00000005059",578.750616282826,0.463114292939985,0.243906099560299,1.89874010438797,0.0575986557937866,0.147134896980954,"MCUB","55013"
"ENSG00000005073",0.885594137624778,0.838439825644983,2.06257421540933,0.406501651858665,0.684374043501339,NA,"HOXA11","3207"
"ENSG00000005075",720.774316058867,-0.333431835408694,0.296682845833873,-1.12386624333312,0.261069773810826,0.446857654053148,"POLR2J","5439"
"ENSG00000005100",486.683300769647,-0.315039599414603,0.236953792833485,-1.32954022658751,0.183669803503588,0.351637165225062,"DHX33","56919"
"ENSG00000005102",0.128538413018335,-0.431631217491436,3.5338115409304,-0.122143247451672,0.902785571758295,NA,"MEOX1","4222"
"ENSG00000005108",5.57428356034156,-5.71334593723888,1.86566985764189,-3.06235635090351,0.00219601849829515,0.009688601436311,"THSD7A","221981"
"ENSG00000005156",875.150950243627,-0.661874281740602,0.277023868858672,-2.3892319620959,0.0168836386665828,0.0544247795733596,"LIG3","3980"
"ENSG00000005175",557.725841166405,-0.083251900834827,0.279362333394917,-0.298006892422176,0.765697903112251,0.866438773423172,"RPAP3","79657"
"ENSG00000005187",23.8413757845331,-0.333775351031262,0.582073344060019,-0.573424903300237,0.566357032605442,0.72832916441563,"ACSM3","6296"
"ENSG00000005189",62.0213885970457,-0.0373241819743266,0.305950831155996,-0.121994053205549,0.902903727948014,0.946490531790843,"REXO5","81691"
"ENSG00000005194",703.657687948736,-0.252807602195974,0.251888531944175,-1.00364871812427,0.315547963310669,0.507347764413256,"CIAPIN1","57019"
"ENSG00000005206",691.204640658801,0.0187829258014772,0.352556652940711,0.0532763334482754,0.957511736588018,0.977963970281711,"SPPL2B","56928"
"ENSG00000005238",4567.69329232568,0.482452061348268,0.383483771844326,1.2580768647079,0.208363959330824,0.383479029592319,"ATOSB","80256"
"ENSG00000005243",116.837583999275,-0.488198097047469,0.336273872899497,-1.45178717822475,0.146560790128212,0.299213064965038,"COPZ2","51226"
"ENSG00000005249",408.949491307467,1.28899971659875,0.344809387764069,3.73829646854258,0.000185271393729185,0.00113331775186835,"PRKAR2B","5577"
"ENSG00000005302",1193.68443150523,1.43847704909617,0.222367090780722,6.46892957067404,9.86995820621793e-11,1.81951770942553e-09,"MSL3","10943"
"ENSG00000005339",4974.02626014273,1.00223890410092,0.295720431255099,3.38914325211556,0.000701113726649102,0.00361837307480772,"CREBBP","1387"
"ENSG00000005379",145.25334125849,0.920569140667008,0.505487333034348,1.82115174902801,0.0685837927501324,0.168395536898207,"TSPOAP1","9256"
"ENSG00000005381",38.447331180226,0.278062799609277,0.447774468378941,0.620988509273286,0.534607183638118,0.703396589151645,"MPO","4353"
"ENSG00000005421",4.4954662915807,0.118344942293767,1.27089755712769,0.0931191830765915,0.92580887775941,0.959611122318818,"PON1","5444"
"ENSG00000005436",181.327427793301,-0.978162959322873,0.252550026348626,-3.87314534654846,0.000107439708810303,0.000699211419033694,"GCFC2","6936"
"ENSG00000005448",112.567364950153,1.38468677878297,0.335794553206648,4.12361298168775,3.72975381446072e-05,0.000269808475173689,"WDR54","84058"
"ENSG00000005469",235.198854825676,-0.63328451338706,0.256254624199058,-2.47130960218351,0.0134619215280022,0.045124220785663,"CROT","54677"
"ENSG00000005471",205.709006213121,-1.77440282938428,0.700970525267019,-2.53135155534301,0.0113623901358056,0.0392573885188724,"ABCB4","5244"
"ENSG00000005483",2983.74790870649,0.52234160159829,0.17020094231692,3.06897009198499,0.00214798093825326,0.00951859694540106,"KMT2E","55904"
"ENSG00000005486",986.902012928361,2.17609470822992,0.427917541367038,5.08531316869626,3.67019964531646e-07,4.06820610508685e-06,"RHBDD2","57414"
"ENSG00000005513",6.4278875724501,-1.77324568058238,1.23943590709419,-1.43068767850988,0.152519746111145,0.307409823696959,"SOX8","30812"
"ENSG00000005801",579.583310659682,-0.253071321215616,0.346136214480618,-0.731132168864077,0.464698426976749,0.646033665698299,"ZNF195","7748"
"ENSG00000005810",10241.913240443,0.593532054434458,0.311149941327979,1.90754352034032,0.0564502409927178,0.144570037558705,"MYCBP2","23077"
"ENSG00000005812",1579.10133023952,0.580458424789214,0.184211394074557,3.15104517668588,0.00162687324383622,0.00750259502855858,"FBXL3","26224"
"ENSG00000005844",7076.29165645659,0.349376412491507,0.271563738723533,1.28653558142087,0.198256209248298,0.370820158136445,"ITGAL","3683"
"ENSG00000005882",340.863553150853,-0.0498419994735242,0.306507403056398,-0.162612710089593,0.870823378996805,0.928236344203843,"PDK2","5164"
"ENSG00000005884",7543.40330701815,-3.07612965971229,0.374723616981044,-8.20906268063669,2.22921842456195e-16,7.5537820563117e-15,"ITGA3","3675"
"ENSG00000005889",1634.28628632182,0.938619788295422,0.340124405766344,2.75963668699572,0.00578656744008839,0.0222040126101476,"ZFX","7543"
"ENSG00000005893",8994.29051690149,0.0956249916176038,0.276680489542709,0.345615232124429,0.729631897076542,0.844607603454622,"LAMP2","3920"
"ENSG00000005961",33.9780453360385,0.692115995228041,0.581436864004768,1.19035451323287,0.233907083201612,0.414575065271405,"ITGA2B","3674"
"ENSG00000005981",16.1815554763755,0.885263342680186,0.731772631327205,1.20975191580286,0.226374102121197,0.405495171925895,"ASB4","51666"
"ENSG00000006007",1795.03488506627,0.5763647385203,0.343267208548667,1.67905562828786,0.0931412027805395,0.214220013080478,"GDE1","51573"
"ENSG00000006015",1687.68567303001,-0.773371531793894,0.290949043589265,-2.65809958422021,0.00785826691093403,0.0288515229334843,"REX1BD","55049"
"ENSG00000006016",26.956613063542,0.582910057660498,0.391698422554167,1.48816033993573,0.136708613659751,0.284676698445689,"CRLF1","9244"
"ENSG00000006025",125.453578259469,0.0160309625742065,0.306832052298209,0.0522467012625722,0.958332121496439,0.978469254316736,"OSBPL7","114881"
"ENSG00000006042",226.99953486977,0.663171211937191,0.478368523349336,1.38631866347297,0.165649620378178,0.326463945179558,"TMEM98","26022"
"ENSG00000006062",1186.3611169766,-0.673255585874334,0.403888686321443,-1.66693351083003,0.095527626562342,0.218278814405423,"MAP3K14","9020"
"ENSG00000006071",49.8675203482822,0.490810658156945,0.685632465038506,0.715850959784089,0.474083382187216,0.653486858134955,"ABCC8","6833"
"ENSG00000006116",0.107339767198805,-0.431631217491437,3.5338115409304,-0.122143247451672,0.902785571758295,NA,"CACNG3","10368"
"ENSG00000006118",1151.53761649631,4.60057225102754,0.683548477765276,6.73042571328399,1.69167400863612e-11,3.4342125398292e-10,"TMEM132A","54972"
"ENSG00000006125",3750.09155302387,0.112020032419296,0.285536159592528,0.392314698702796,0.694825704407265,0.821354621880944,"AP2B1","163"
"ENSG00000006128",0,NA,NA,NA,NA,NA,"TAC1","6863"
"ENSG00000006194",654.629659697469,-0.81216768268323,0.166381609566572,-4.8813548853082,1.05359439892376e-06,1.05283515684028e-05,"ZNF263","10127"
"ENSG00000006210",70.5414002208768,0.599616395135734,0.436076155615163,1.37502678698373,0.169123140233544,0.331317414582711,"CX3CL1","6376"
"ENSG00000006282",1461.74520088319,-1.53037731302467,0.521139853633203,-2.93659619842048,0.00331835881510555,0.0138536485317063,"SPATA20","64847"
"ENSG00000006283",38.9236303819838,0.40855576302649,0.480848604129955,0.849655711834141,0.395516528065642,0.585624349194195,"CACNA1G","8913"
"ENSG00000006327",690.682357453025,-1.78696879047513,0.421130996388218,-4.24326113679797,2.20294836614553e-05,0.000168273517781803,"TNFRSF12A","51330"
"ENSG00000006377",0,NA,NA,NA,NA,NA,"DLX6","1750"
"ENSG00000006432",91.0104438346557,0.811950071735504,0.45132158579673,1.79904993975005,0.0720107813614638,0.175376702999609,"MAP3K9","4293"
"ENSG00000006451",2248.7965873031,1.09677896396694,0.38630618228209,2.83914421842218,0.00452347074336986,0.0180242718661323,"RALA","5898"
"ENSG00000006453",19.9517077260268,0.523550048507118,0.667129312074553,0.784780460146549,0.432582298453936,0.618558030794725,"BAIAP2L1","55971"
"ENSG00000006459",2123.29858646631,0.84077315941557,0.222808434213702,3.77352483258852,0.000160957190055524,0.000999853640637812,"KDM7A","80853"
"ENSG00000006468",7.10445402392611,-2.38623039224119,1.38628809548374,-1.72130915645533,0.0851947388239494,0.199740610843977,"ETV1","2115"
"ENSG00000006530",786.517023000757,1.09087615125671,0.268993355163571,4.05540185404717,5.00481841623417e-05,0.000352291532953742,"AGK","55750"
"ENSG00000006534",5816.49569475093,-1.03920098376034,0.188120777264665,-5.52411593695631,3.31148752217186e-08,4.3797641645042e-07,"ALDH3B1","221"
"ENSG00000006555",37.0458292327125,0.869789002473572,0.746544104307425,1.16508722988374,0.243983685447584,0.426067412337848,"TTC22","55001"
"ENSG00000006576",1052.08192518851,-0.954638727655316,0.231014366232023,-4.13237818593718,3.59029051073622e-05,0.000261292559697383,"PHTF2","57157"
"ENSG00000006606",0.107339767198805,-0.431631217491437,3.5338115409304,-0.122143247451672,0.902785571758295,NA,"CCL26","10344"
"ENSG00000006607",1135.92801569912,0.408288744365428,0.255983870420746,1.59497840115608,0.110717065817392,0.243609977479571,"FARP2","9855"
"ENSG00000006611",0,NA,NA,NA,NA,NA,"USH1C","10083"
"ENSG00000006625",718.748851899679,-2.23825665710728,0.272763552186383,-8.20584949552882,2.28966099439359e-16,7.74403728816758e-15,"GGCT","79017"
"ENSG00000006634",143.216712746087,-0.99496528573125,0.290767402041561,-3.42185980527843,0.000621943736019269,0.00325356347336604,"DBF4","10926"
"ENSG00000006638",308.93916879033,0.192480968243728,0.521904377938275,0.368805046250238,0.712273043066139,0.832370423139718,"TBXA2R","6915"
"ENSG00000006652",761.978700673003,0.928616180493822,0.256379952150644,3.62203117952135,0.000292298879911286,0.00168508855393692,"IFRD1","3475"
"ENSG00000006659",1.65307658476004,1.02681648755644,1.39446771251103,0.736350134423292,0.461517643091647,0.643396825388096,"LGALS14","56891"
"ENSG00000006695",591.349585607638,-0.794529004099814,0.24145785493461,-3.29054941830318,0.00099991936544577,0.00491293169825318,"COX10","1352"
"ENSG00000006704",533.075967708566,-1.39487591931229,0.238813220997832,-5.84086556633713,5.19302979742437e-09,7.67963479558401e-08,"GTF2IRD1","9569"
"ENSG00000006712",1181.51540832129,0.754292052172128,0.296213425905285,2.54644788590142,0.0108825459450468,0.0378432977915428,"PAF1","54623"
"ENSG00000006715",2974.9319029195,-0.0699349608244244,0.203105007688925,-0.344329081888206,0.730598815773666,0.845075704328,"VPS41","27072"
"ENSG00000006740",11.6331842504948,0.885999691679631,0.590368350316472,1.50075743593755,0.133418311409411,0.27982919136445,"ARHGAP44","9912"
"ENSG00000006744",1656.88213018789,-0.354682005378817,0.21379964396598,-1.65894572506984,0.0971267295656893,0.220822746106783,"ELAC2","60528"
"ENSG00000006747",844.06842114721,-0.48818595230314,0.813290623815062,-0.600260150563534,0.548332871896195,0.714529180401381,"SCIN","85477"
"ENSG00000006756",1867.62697916961,0.600405591703281,0.287452982996631,2.0887088575119,0.03673393904269,0.102938398744376,"ARSD","414"
"ENSG00000006757",167.914903340625,-0.70779499735113,0.436707184528905,-1.62075418593046,0.105070367551509,0.234796565561671,"PNPLA4","8228"
"ENSG00000006788",0.139450304624426,1.01104130290784,3.5338115409304,0.286105043010201,0.774797669169814,NA,"MYH13","8735"
"ENSG00000006837",82.7760124415743,0.0561975731078032,0.423980528646747,0.132547532989719,0.89455122876546,0.942625825631942,"CDKL3","51265"
"ENSG00000007001",7.02646897562625,2.16494598065024,1.12556455927238,1.92343119087702,0.0544259202988458,0.140323012378416,"UPP2","151531"
"ENSG00000007038",141.551851314813,-1.07843286404686,0.484991437183745,-2.2236121740811,0.0261745487639565,0.0778114430355943,"PRSS21","10942"
"ENSG00000007047",1206.29288254831,1.14300245640637,0.345084655131077,3.31223785065787,0.000925528213021964,0.00459628019177602,"MARK4","57787"
"ENSG00000007062",1.81760626822525,-0.52448119049856,2.18324283708478,-0.240230349821682,0.810151686705708,0.893114948541133,"PROM1","8842"
"ENSG00000007080",1059.05256523362,-0.63308021410375,0.302448650955484,-2.09318246949936,0.0363328690379106,0.102036471724072,"CCDC124","115098"
"ENSG00000007129",52.0973718659979,-0.106393882294934,1.03912073577234,-0.102388373778198,0.918448411553934,0.955498009873197,"CEACAM21","90273"
"ENSG00000007168",4712.19554364879,0.402272818756679,0.173758879692922,2.31512092773389,0.0206063150217693,0.0640686514138384,"PAFAH1B1","5048"
"ENSG00000007171",11.0829909999326,0.549203542941741,0.585667728001529,0.937739125247323,0.348378491818858,0.540001639898414,"NOS2","4843"
"ENSG00000007174",23.4330030408413,0.870126902522712,0.777477703967376,1.11916637362404,0.263069168054243,0.44903694422152,"DNAH9","1770"
"ENSG00000007202",11056.1205793603,-0.437668967327751,0.154038688766499,-2.84129247549748,0.00449310843427569,0.0179276816610642,"BLTP2","9703"
"ENSG00000007216",0,NA,NA,NA,NA,NA,"SLC13A2","9058"
"ENSG00000007237",8720.13945206015,-0.957558626324879,0.407082785102387,-2.35224544335384,0.0186604572750415,0.0591718668948415,"GAS7","8522"
"ENSG00000007255",470.19642511785,-0.688770641174672,0.349430538550596,-1.97112319956815,0.0487097857180682,0.129017235841848,"TRAPPC6A","79090"
"ENSG00000007264",4907.94884876571,-4.12455276954186,0.356771446957118,-11.5607703607447,6.5121929658383e-31,6.67018764745267e-29,"MATK","4145"
"ENSG00000007306",0,NA,NA,NA,NA,NA,"CEACAM7","1087"
"ENSG00000007312",23.4895764917911,0.692973396259164,0.434268307321011,1.59572638522506,0.1105498950693,0.243331252553635,"CD79B","974"
"ENSG00000007314",0,NA,NA,NA,NA,NA,"SCN4A","6329"
"ENSG00000007341",316.182066404103,0.0682727768375689,0.202514130642694,0.337125990274851,0.736021925678954,0.848517442873602,"ST7L","54879"
"ENSG00000007350",1.12646875769633,-0.98724755725019,2.49351215994012,-0.395926506038734,0.692159246519742,NA,"TKTL1","8277"
"ENSG00000007372",4.90102343074992,0.41728610570063,1.06743552491262,0.390923944314848,0.695853454521244,0.821974328330677,"PAX6","5080"
"ENSG00000007376",514.953615895602,-0.484944480651269,0.240111137113021,-2.01966675299615,0.0434179659348045,0.117716298978301,"RPUSD1","113000"
"ENSG00000007384",199.49144954135,-1.13335026898219,0.400162982798078,-2.83222166392657,0.00462257911975589,0.0183347049046951,"RHBDF1","64285"
"ENSG00000007392",715.283955313215,0.313974673405721,0.200474323324873,1.56615903821717,0.117311389546707,0.254853268180103,"LUC7L","55692"
"ENSG00000007402",2.90778244476051,0.273367304895848,0.996087213852536,0.274441134364684,0.783745635358515,0.877151701521842,"CACNA2D2","9254"
"ENSG00000007516",6.39914243520465,1.14986060269524,0.856944022528889,1.34181530236006,0.179655889319624,0.346047303853495,"BAIAP3","8938"
"ENSG00000007520",698.257764094105,-0.706868323399804,0.22974480183826,-3.07675437156328,0.0020926766552841,0.00930784161480547,"TSR3","115939"
"ENSG00000007541",911.905017658647,-0.687258073591839,0.275309261175433,-2.496312948782,0.0125491833891001,0.042699911090092,"PIGQ","9091"
"ENSG00000007545",1569.91592331492,1.55928991496791,0.202177534508505,7.71247863299231,1.23397342313698e-14,3.53654036548336e-13,"CRAMP1","57585"
"ENSG00000007866",15.866775952816,-0.223014332487158,0.82805075380118,-0.269324472519839,0.787680001358576,0.879472465275302,"TEAD3","7005"
"ENSG00000007908",0.691742456925119,1.04132999295486,2.51633544769519,0.413827971111187,0.67900009760603,NA,"SELE","6401"
"ENSG00000007923",1848.3106623692,-0.871054560894531,0.169720845817881,-5.13227798681382,2.86256289714651e-07,3.24958572713225e-06,"DNAJC11","55735"
"ENSG00000007933",51.0609280171542,0.320044508686413,0.613798608256307,0.521416152434106,0.602076901720726,0.756583345444513,"FMO3","2328"
"ENSG00000007944",236.059552625933,1.83986934166374,0.348486694105888,5.27959710595061,1.29468250952484e-07,1.556987431568e-06,"MYLIP","29116"
"ENSG00000007952",0.44305456173584,-2.12630886400775,3.46100552461066,-0.614361591996286,0.538976410228601,NA,"NOX1","27035"
"ENSG00000008018",1666.18199921412,0.290123276593796,0.297509290925273,0.975173836391778,0.329474037907811,0.520932838207999,"PSMB1","5689"
"ENSG00000008056",38.513913952531,6.83881898183946,1.25772580822892,5.43744823958858,5.40490444213531e-08,6.92004349278219e-07,"SYN1","6853"
"ENSG00000008083",3245.74000985474,-1.59542449201685,0.209412226961448,-7.61858328506559,2.56474984564294e-14,7.02655706191569e-13,"JARID2","3720"
"ENSG00000008086",708.839643349755,0.652548407986543,0.483757778619556,1.34891558715324,0.17736408102601,0.343126298158768,"CDKL5","6792"
"ENSG00000008118",16.7119169531209,2.92915393261567,1.08285798139381,2.70502132592251,0.0068300004522487,0.0255714800890254,"CAMK1G","57172"
"ENSG00000008128",583.858151941354,0.911455692005341,0.245817717895498,3.7078518985878,0.000209024837358618,0.00125980967671809,"CDK11A","728642"
"ENSG00000008130",8725.32964400325,1.74010706797114,0.274243445478723,6.34511816657491,2.22254784876216e-10,3.89745817798011e-09,"NADK","65220"
"ENSG00000008196",0,NA,NA,NA,NA,NA,"TFAP2B","7021"
"ENSG00000008197",0,NA,NA,NA,NA,NA,"TFAP2D","83741"
